duration_time,team_1_result,team_1_kills,team_1_deaths,team_1_assits,team_2_result,team_2_kills,team_2_deaths,team_2_assits
1771,1,36,27,63,0,27,36,50
923,0,2,19,2,1,18,2,14
1235,0,17,27,14,1,27,17,31
1390,1,28,19,46,0,19,28,26
1911,0,19,30,27,1,30,19,50
955,1,21,7,28,0,7,21,4
1479,1,29,17,44,0,17,29,23
1360,1,16,6,8,0,6,16,8
927,1,16,3,25,0,3,16,4
1551,1,19,13,33,0,13,19,18
1272,0,14,19,17,1,19,14,20
2187,1,40,33,70,0,33,41,45
1726,1,41,22,76,0,22,41,33
2315,0,27,32,47,1,32,27,64
1957,1,44,26,64,0,26,44,38
1404,1,23,11,32,0,11,23,10
1320,0,18,25,16,1,24,18,31
2110,1,48,29,62,0,29,48,46
1685,0,20,35,26,1,35,20,79
1700,1,29,20,48,0,20,29,29
1535,1,25,16,56,0,16,25,20
1883,0,31,32,39,1,32,31,46
1653,1,32,20,67,0,20,32,36
667,1,6,8,4,0,8,6,7
2144,0,35,35,61,1,35,35,61
1624,0,16,34,30,1,34,16,57
1931,1,30,29,69,0,29,30,62
1623,1,26,17,49,0,16,27,26
1640,1,37,20,75,0,20,38,28
1883,1,27,11,43,0,11,27,16
2096,0,22,37,22,1,37,22,61
1305,0,7,23,10,1,23,7,53
1106,0,9,22,8,1,22,9,31
2018,0,15,31,26,1,31,15,66
1270,1,30,5,47,0,5,30,6
1538,0,10,22,16,1,22,10,39
1222,0,15,18,23,1,18,15,25
1711,1,23,6,20,0,6,23,10
922,0,7,27,3,1,27,8,23
1113,1,19,5,29,0,5,19,8
1670,0,21,48,29,1,48,22,76
1512,1,28,19,41,0,19,28,22
2002,1,24,16,44,0,16,24,27
1951,1,34,23,47,0,23,34,39
1782,1,24,23,39,0,23,24,36
1132,0,8,26,5,1,26,8,28
2027,0,34,32,41,1,32,34,54
912,1,27,12,31,0,12,27,9
1416,1,28,10,41,0,10,28,19
1399,1,30,23,39,0,23,30,36
1930,1,37,42,77,0,42,37,83
1318,1,27,10,29,0,10,27,17
1595,1,33,17,41,0,17,33,16
2137,0,41,48,56,1,47,41,68
2172,0,25,26,47,1,26,25,54
1836,1,36,16,69,0,16,36,16
619,0,5,7,6,1,7,5,3
1309,0,10,29,15,1,29,10,58
1373,0,11,25,15,1,25,11,40
917,0,3,16,6,1,16,3,14
1466,0,12,21,20,1,21,12,25
1683,1,32,21,54,0,21,32,26
1248,0,12,18,16,1,18,12,20
1316,0,13,21,16,1,20,13,33
1519,1,30,15,61,0,15,30,27
1636,1,27,21,37,0,21,27,32
1748,0,33,30,59,1,30,33,58
1217,0,13,29,22,1,29,13,41
1506,1,39,22,52,0,22,39,31
1592,0,28,35,44,1,35,28,64
1856,0,38,36,62,1,35,38,58
617,0,5,8,2,1,8,5,5
1841,1,30,21,57,0,21,30,19
1177,1,26,14,38,0,14,26,18
1598,0,18,35,19,1,35,18,48
1221,0,9,17,11,1,16,9,16
1607,1,31,11,57,0,11,31,19
1515,0,14,32,15,1,32,14,47
1853,1,36,26,68,0,26,36,70
1524,1,45,22,36,0,22,45,27
911,0,5,17,5,1,17,5,18
915,0,3,13,4,1,13,3,15
2032,1,33,26,53,0,26,33,50
1454,0,14,26,23,1,26,15,37
1623,1,26,21,40,0,21,26,22
2060,0,28,45,36,1,45,28,89
2060,0,25,49,39,1,49,25,68
2792,0,58,59,97,1,58,58,102
1199,0,9,24,10,1,24,9,25
1844,1,29,28,48,0,28,29,30
2035,0,36,45,60,1,45,36,93
975,0,3,23,2,1,23,3,16
1770,0,25,36,41,1,36,25,41
1021,1,21,11,26,0,11,21,18
1646,1,37,32,53,0,32,37,29
1719,0,31,37,56,1,37,32,53
2045,0,15,32,31,1,32,15,55
1567,0,27,36,27,1,36,27,52
1245,1,23,16,37,0,16,23,31
1616,1,34,18,31,0,18,34,17
1627,0,26,47,34,1,47,26,53
1129,0,7,18,12,1,18,7,21
1862,1,31,29,45,0,29,31,50
2233,0,29,37,41,1,37,29,56
1844,0,24,50,42,1,50,24,81
2385,1,41,37,87,0,37,42,86
1494,0,13,33,14,1,33,13,52
1944,1,36,21,64,0,21,36,32
1471,1,38,9,51,0,9,38,7
1110,0,12,30,11,1,30,12,46
1551,0,26,41,53,1,41,26,47
1416,1,29,14,28,0,14,29,22
1190,1,25,14,33,0,14,25,12
1270,1,27,9,37,0,9,27,10
1442,1,33,28,52,0,28,33,39
1664,0,12,30,19,1,30,12,40
1315,0,13,24,11,1,24,13,35
1855,1,35,14,51,0,14,35,22
1650,1,35,26,65,0,26,36,28
192,0,0,1,0,1,1,0,1
1759,1,28,18,51,0,18,28,32
1913,0,33,35,37,1,35,33,39
1213,0,19,32,22,1,32,19,35
2215,1,44,42,83,0,42,44,77
1290,1,25,9,36,0,9,26,8
1636,1,35,16,45,0,16,35,15
2206,0,27,33,39,1,33,27,55
1511,1,35,10,35,0,10,35,12
1826,0,13,30,19,1,30,13,46
195,1,1,1,1,0,1,1,1
1828,1,27,15,62,0,15,27,24
2160,0,33,44,45,1,44,33,63
1917,0,26,44,33,1,44,26,77
1260,1,31,15,41,0,15,31,25
965,0,11,25,15,1,25,11,23
921,1,24,5,25,0,5,24,8
934,1,15,3,24,0,3,15,4
2218,0,48,47,85,1,47,48,61
1589,1,34,19,63,0,19,34,38
1944,1,30,21,62,0,21,30,34
1693,0,16,35,19,1,34,16,47
1307,1,24,10,43,0,10,24,15
1213,0,15,30,10,1,30,15,32
1730,0,14,33,26,1,33,14,63
1856,0,32,52,34,1,52,32,68
1246,1,33,14,36,0,14,33,17
942,1,14,4,16,0,4,14,8
1691,1,33,17,58,0,17,33,27
1831,0,25,27,45,1,27,25,34
1668,1,25,21,34,0,21,25,40
1466,0,12,24,16,1,24,13,42
1653,1,31,15,50,0,15,32,21
1618,1,26,18,38,0,18,26,19
1650,1,29,13,54,0,13,29,23
1590,1,40,20,62,0,20,41,29
1374,0,10,26,13,1,26,10,39
1881,0,22,30,41,1,30,22,63
1400,0,9,19,12,1,19,9,33
1865,1,35,18,62,0,18,35,25
1166,1,24,13,23,0,13,24,14
2130,1,42,34,79,0,34,42,53
1300,1,27,9,60,0,9,27,18
1348,0,3,19,4,1,19,5,32
1863,1,31,17,53,0,17,31,34
919,0,5,13,3,1,13,5,16
1444,0,16,27,26,1,27,16,41
1356,0,18,34,27,1,34,18,63
1430,0,18,24,29,1,24,19,31
1365,1,27,16,35,0,16,27,22
1459,1,35,23,47,0,23,35,42
1563,0,16,32,33,1,32,16,49
1823,0,30,48,44,1,48,30,37
1846,0,22,33,32,1,33,22,47
2140,0,28,33,48,1,33,28,63
1171,1,15,10,17,0,10,15,11
1530,1,32,15,52,0,15,32,30
1530,1,30,28,54,0,28,30,47
2039,0,33,40,52,1,40,33,50
1425,0,13,28,18,1,28,13,47
1586,0,20,36,27,1,35,20,33
1057,1,14,6,14,0,6,14,4
1753,0,26,29,26,1,29,27,34
1502,0,13,30,18,1,30,13,53
1454,1,38,17,46,0,17,38,27
1661,1,41,17,62,0,17,41,36
1523,1,28,13,59,0,13,28,17
1864,1,24,25,48,0,25,25,50
1670,1,38,21,40,0,21,38,29
1578,0,15,37,17,1,37,15,52
1956,1,37,27,67,0,27,37,60
1887,0,26,31,37,1,31,26,62
1963,1,38,20,74,0,20,38,31
1419,1,34,21,58,0,21,35,36
1435,0,14,36,27,1,36,14,57
1356,1,29,12,30,0,12,29,14
1865,0,35,42,64,1,42,35,78
2019,1,37,26,53,0,26,37,38
1419,1,29,13,39,0,13,29,21
2102,0,21,34,29,1,34,21,63
2010,0,25,33,28,1,33,25,73
1815,0,14,20,26,1,20,14,45
2239,0,28,39,45,1,39,28,57
1837,0,34,52,58,1,51,34,54
198,1,2,0,3,0,0,2,0
919,0,6,21,7,1,21,6,22
2303,0,34,36,60,1,36,34,70
2131,0,44,45,75,1,45,44,78
1549,0,9,28,19,1,28,9,56
1143,0,9,25,10,1,25,9,34
1692,0,27,34,41,1,34,28,52
1352,0,15,30,26,1,30,15,54
1837,0,21,34,29,1,34,21,60
1717,0,18,29,26,1,29,18,47
1872,0,30,32,42,1,32,30,46
1708,0,31,38,63,1,38,31,59
1417,1,28,16,59,0,16,28,32
1228,1,21,9,20,0,9,21,20
1560,0,13,33,14,1,33,13,36
1804,0,23,29,21,1,29,23,52
1990,1,29,13,55,0,13,30,25
2059,1,34,30,69,0,30,34,66
2201,0,23,36,27,1,36,23,46
2122,0,27,41,51,1,41,27,83
1348,1,29,15,49,0,15,29,25
1681,1,31,12,51,0,12,31,16
1716,1,31,16,58,0,16,31,26
1490,1,24,13,35,0,13,24,25
1232,1,30,12,33,0,12,30,15
1929,0,12,15,20,1,15,12,17
1611,1,31,16,50,0,16,31,23
1992,0,30,24,49,1,24,30,40
1654,1,56,30,72,0,30,56,41
1758,1,22,10,36,0,10,22,22
1127,1,26,9,32,0,9,26,10
934,0,9,33,16,1,32,9,27
1583,1,31,26,56,0,26,31,42
1619,1,24,8,45,0,8,25,13
2278,0,30,37,53,1,36,31,65
1909,0,17,38,18,1,38,18,67
1111,1,21,5,22,0,5,22,7
1630,1,32,17,56,0,17,32,24
1927,0,25,36,28,1,36,25,60
2023,0,36,44,55,1,44,36,62
1529,1,28,19,43,0,19,28,25
2245,0,35,38,58,1,38,35,71
968,0,9,27,21,1,27,9,23
1750,1,32,10,41,0,10,32,14
1621,1,41,18,55,0,18,41,18
1180,0,26,42,42,1,42,27,48
1300,1,40,20,39,0,20,40,26
1322,1,27,8,41,0,8,27,12
2160,1,41,35,75,0,35,41,61
1806,1,35,28,100,0,28,36,61
1212,1,35,13,61,0,13,35,15
1673,1,34,13,60,0,13,34,23
1412,0,19,27,23,1,27,19,49
924,1,23,6,23,0,6,23,0
1304,1,30,12,45,0,12,30,25
944,0,7,23,9,1,23,7,25
1552,0,10,29,15,1,29,10,36
1795,1,48,32,85,0,32,48,34
1160,0,7,26,3,1,26,7,26
1726,1,38,28,73,0,28,38,33
1863,0,28,30,66,1,30,28,47
1504,1,24,12,38,0,12,24,22
1963,0,19,48,27,1,47,20,66
1481,1,45,14,51,0,14,45,24
1488,0,16,38,24,1,38,16,62
2413,0,34,38,67,1,38,34,58
1872,0,18,46,25,1,46,18,63
2362,0,39,36,50,1,36,39,63
1484,1,28,18,45,0,17,28,29
2053,1,29,37,42,0,37,29,75
1277,1,25,8,51,0,8,25,18
1291,1,29,9,36,0,9,29,12
1605,0,13,24,12,1,24,13,45
1209,0,10,23,14,1,23,10,38
1771,1,38,27,64,0,27,38,41
1578,0,15,31,19,1,31,15,55
1607,1,19,14,38,0,14,19,27
1104,1,33,7,29,0,6,33,4
1008,1,23,9,18,0,9,23,6
925,1,9,3,11,0,3,9,4
1533,0,22,41,42,1,41,22,56
1294,0,9,24,10,1,24,9,30
1581,0,21,35,13,1,35,21,50
2086,1,38,21,70,0,21,38,42
1092,1,28,10,35,0,10,28,11
1369,1,22,8,19,0,8,22,10
1571,1,23,12,34,0,12,23,23
1822,1,28,18,32,0,18,28,29
1471,1,21,13,33,0,13,21,18
1819,0,18,37,19,1,36,20,37
1571,1,31,12,47,0,12,31,20
2106,1,33,30,47,0,30,33,44
1653,1,18,16,21,0,16,18,23
969,1,23,7,22,0,7,23,7
1882,1,26,25,47,0,25,26,53
1342,0,7,20,13,1,20,8,23
2135,0,22,44,55,1,44,22,83
1674,1,43,20,57,0,20,43,26
1492,1,22,18,51,0,18,22,27
1920,0,17,43,22,1,43,17,72
1569,1,29,11,56,0,11,29,13
1718,0,19,36,36,1,36,19,53
1989,0,24,39,32,1,39,24,79
1298,0,15,34,17,1,33,15,39
1773,0,18,35,34,1,35,18,72
2235,0,41,34,87,1,34,41,64
1913,1,50,29,59,0,29,50,39
1998,1,42,34,62,0,34,42,44
1537,1,42,20,58,0,20,42,24
1564,0,18,32,20,1,32,21,55
1444,1,32,24,72,0,23,32,32
1352,0,10,24,12,1,24,10,40
1563,0,11,27,19,1,27,11,45
1365,0,16,27,13,1,27,16,23
1289,0,15,23,19,1,23,15,26
1596,0,13,25,21,1,25,13,47
1801,1,38,27,47,0,27,38,28
1805,1,31,16,76,0,16,31,29
1609,0,25,38,44,1,38,25,61
1839,1,44,28,80,0,28,44,43
1756,0,20,22,23,1,22,20,41
1727,0,29,46,40,1,46,29,60
1854,0,20,39,22,1,39,20,54
1210,0,10,20,7,1,20,10,25
1770,1,44,34,93,0,34,44,55
1234,1,18,7,25,0,7,18,10
1231,1,32,13,36,0,13,32,21
1833,0,21,33,24,1,33,21,43
1266,1,34,17,49,0,17,34,21
912,0,10,13,12,1,13,10,9
1511,1,23,9,44,0,9,23,14
1937,0,28,26,40,1,26,28,53
1826,0,14,24,20,1,24,14,51
1231,1,27,14,49,0,14,27,23
1951,1,40,20,74,0,20,40,27
1721,1,21,10,33,0,9,21,23
1783,1,28,13,56,0,13,28,20
1394,1,28,18,43,0,18,29,27
2213,0,31,38,62,1,38,31,80
1731,0,19,28,24,1,28,20,39
2129,0,30,35,80,1,35,30,81
1978,1,40,24,61,0,24,40,41
1968,0,27,37,52,1,37,27,46
1418,0,12,30,17,1,30,12,52
2078,0,35,46,58,1,45,35,78
734,1,16,2,12,0,2,16,2
2010,0,27,41,38,1,41,27,50
1214,0,5,18,5,1,18,5,22
1016,1,30,15,46,0,15,30,24
2052,0,32,42,59,1,42,32,52
1943,0,32,52,45,1,52,32,74
918,1,15,5,13,0,5,15,2
1230,1,32,6,33,0,6,32,9
1576,0,18,35,20,1,34,18,64
1350,0,5,20,2,1,20,5,31
1398,0,18,45,30,1,45,18,76
1848,0,29,32,30,1,32,30,42
1877,1,33,26,71,0,26,33,51
1301,0,16,24,21,1,24,16,28
192,1,0,0,0,0,0,0,0
1631,1,25,9,55,0,9,25,11
1839,1,30,27,41,0,27,30,32
913,0,2,12,3,1,12,2,9
1520,0,21,40,27,1,39,21,58
1451,0,14,22,17,1,22,15,22
1676,1,37,15,55,0,15,37,25
1500,0,14,37,12,1,37,14,39
1853,0,36,41,76,1,41,36,57
1361,1,23,14,31,0,14,23,16
2196,0,38,49,48,1,49,38,72
1504,0,11,26,26,1,26,11,51
1503,1,37,17,77,0,17,37,31
1703,0,24,33,34,1,33,24,59
1885,1,38,23,69,0,23,38,42
1904,0,25,49,46,1,49,25,92
1687,1,36,20,79,0,19,36,33
1654,0,24,35,41,1,35,24,55
1402,1,38,22,50,0,22,38,28
1258,1,41,10,48,0,10,41,11
1172,0,12,29,6,1,29,12,15
1509,1,29,9,48,0,9,29,11
1840,0,33,34,55,1,33,33,60
1023,1,22,11,19,0,11,22,10
2060,0,28,46,41,1,46,28,85
1387,0,21,35,27,1,34,21,39
1786,1,38,20,49,0,19,38,30
1528,0,15,35,22,1,35,15,60
2129,0,25,39,38,1,39,25,66
1548,1,31,16,37,0,16,31,25
1523,0,13,23,28,1,23,13,30
2091,1,29,16,47,0,16,29,26
1878,0,36,33,55,1,33,36,55
1966,0,24,33,37,1,33,24,48
1900,0,38,44,69,1,44,38,92
1778,1,29,21,41,0,21,29,30
1959,1,20,20,40,0,20,20,32
1483,0,28,36,43,1,36,28,40
960,1,16,6,22,0,6,16,6
1313,0,7,19,9,1,19,7,24
1628,1,30,16,37,0,16,30,27
1575,1,31,26,68,0,26,31,37
1476,0,17,26,29,1,26,17,42
1262,0,15,21,14,1,21,15,15
1252,1,27,13,33,0,13,27,12
2199,1,34,21,85,0,21,34,40
1601,1,23,20,40,0,20,23,42
1511,1,40,21,57,0,21,40,30
1707,0,11,21,16,1,21,11,25
1828,0,20,38,30,1,38,20,71
1890,0,20,23,23,1,23,20,36
950,1,18,11,24,0,11,19,19
1493,1,34,14,29,0,14,34,20
1833,1,29,24,39,0,24,29,38
1099,0,7,21,10,1,21,7,29
1499,0,8,24,9,1,24,8,31
1989,0,15,24,27,1,24,15,40
1405,1,34,22,48,0,22,34,28
945,1,22,5,21,0,5,22,7
2060,0,38,40,46,1,40,38,43
1162,1,35,15,40,0,14,35,19
1984,0,17,27,31,1,27,17,47
2653,0,42,44,70,1,44,42,80
1941,1,26,16,54,0,15,26,29
1473,1,34,19,53,0,19,34,26
1680,1,30,15,53,0,15,30,19
2168,1,34,22,68,0,22,34,48
1763,0,16,17,31,1,17,16,31
1577,0,14,31,25,1,31,15,43
1637,1,31,15,51,0,14,31,12
1782,1,37,26,70,0,26,37,54
1383,1,29,15,37,0,15,29,20
1203,1,24,11,26,0,11,24,15
1577,0,9,25,10,1,25,9,50
1447,1,26,8,37,0,8,26,8
1426,0,8,32,8,1,32,8,47
1889,1,39,42,57,0,42,39,60
1468,0,20,38,31,1,38,21,37
1218,0,12,32,13,1,32,12,36
1432,0,16,25,17,1,25,16,26
1839,0,12,29,17,1,29,12,56
2040,1,34,35,50,0,35,34,89
1400,1,31,11,42,0,11,31,9
1796,1,43,29,78,0,29,43,31
1600,0,7,32,17,1,32,7,59
1679,0,15,30,24,1,30,15,64
938,0,7,26,8,1,26,7,22
1191,1,24,9,28,0,9,24,5
974,0,8,17,9,1,17,8,20
1923,1,41,26,69,0,26,41,40
1719,0,21,36,33,1,36,22,58
963,1,19,7,26,0,7,19,8
1248,0,15,33,20,1,33,15,44
1108,0,5,30,4,1,30,5,24
1825,0,21,35,37,1,35,22,54
1495,0,10,28,8,1,28,10,40
1628,0,16,30,28,1,30,16,59
2023,0,18,35,29,1,35,18,77
1589,1,58,23,54,0,23,58,26
1529,0,19,28,28,1,28,19,18
2219,1,37,25,53,0,25,37,37
967,0,6,18,9,1,18,6,22
1179,0,11,22,12,1,22,11,28
1773,1,25,15,39,0,15,25,12
1132,1,28,14,45,0,14,28,13
1268,1,25,13,25,0,13,25,11
1526,1,26,16,28,0,16,27,23
1825,0,25,29,61,1,29,25,52
1649,0,16,32,27,1,32,16,35
1749,1,19,15,37,0,15,19,25
1589,1,28,14,35,0,14,28,19
1607,1,34,24,35,0,24,34,33
1598,0,19,35,26,1,35,19,54
1422,1,44,14,44,0,13,44,10
1737,0,21,28,46,1,28,21,74
1238,0,9,22,11,1,22,9,17
1814,1,31,29,51,0,29,31,42
2039,0,44,38,76,1,38,44,85
1878,1,42,22,63,0,22,42,33
2046,1,57,38,72,0,37,57,53
1752,0,21,28,32,1,28,21,52
2033,1,36,30,66,0,30,36,47
1709,1,39,20,60,0,20,39,26
1409,1,22,16,25,0,16,22,17
2207,0,26,28,59,1,28,26,43
1619,1,41,21,49,0,21,41,35
2249,0,42,44,84,1,44,42,68
1210,1,23,12,30,0,12,23,11
2103,0,28,30,55,1,30,28,55
1906,0,15,40,23,1,40,15,56
1120,1,18,4,19,0,4,18,4
1993,0,21,33,30,1,33,21,62
1889,0,36,32,67,1,32,36,65
2138,1,39,32,80,0,32,39,54
1337,0,7,20,10,1,20,7,20
1499,0,19,33,30,1,33,19,52
1392,0,22,25,17,1,25,22,39
1896,0,15,27,25,1,27,15,61
1568,0,20,37,31,1,37,21,57
1809,1,33,15,49,0,15,33,22
1864,1,23,23,54,0,23,23,40
1683,1,28,15,41,0,14,28,21
2172,1,39,28,85,0,28,39,57
1806,0,24,36,38,1,36,24,78
1870,1,42,33,66,0,31,42,48
1942,1,38,30,55,0,30,38,37
2011,0,40,50,68,1,50,40,74
1741,0,19,38,30,1,38,19,68
1873,1,28,20,52,0,20,28,40
2065,1,33,37,66,0,37,33,78
1268,0,4,22,5,1,22,4,32
959,0,10,23,9,1,23,10,28
1770,0,19,32,32,1,32,19,65
1868,0,34,36,62,1,36,34,74
912,1,21,4,31,0,4,21,5
1746,0,15,36,30,1,36,15,71
1728,0,18,32,33,1,32,19,34
938,1,16,5,13,0,5,16,6
1113,0,6,31,8,1,31,6,32
1649,1,41,17,91,0,17,41,28
2060,0,33,31,48,1,31,33,52
1701,0,21,28,38,1,28,21,34
1938,1,33,30,63,0,30,33,50
1286,1,29,16,33,0,16,29,20
1795,1,48,31,83,0,31,48,45
1600,0,22,30,23,1,30,22,40
1362,0,13,31,22,1,31,13,56
1160,1,20,9,29,0,9,20,14
1814,0,15,27,23,1,27,15,42
2269,0,28,36,48,1,36,28,87
1403,0,21,23,30,1,22,21,28
1767,0,19,27,20,1,27,19,47
1342,1,26,10,46,0,10,26,11
1606,0,12,26,12,1,26,12,37
1944,0,29,35,44,1,35,29,54
1757,0,18,39,26,1,38,18,48
1167,0,10,27,8,1,27,10,27
193,0,1,0,0,1,0,1,0
1426,1,30,10,48,0,10,30,26
1435,1,31,18,61,0,18,31,26
2206,0,37,40,77,1,40,37,68
1176,1,25,10,31,0,10,25,7
1687,1,31,13,51,0,13,31,23
2127,1,32,23,51,0,23,32,35
1284,1,22,12,24,0,12,22,9
1433,1,37,16,33,0,16,38,16
1827,1,33,20,45,0,20,33,26
1625,0,14,37,25,1,37,15,39
1834,1,35,9,64,0,9,35,14
1539,0,18,30,34,1,30,18,45
1507,0,11,34,18,1,34,11,34
1207,0,11,45,14,1,45,11,55
1906,0,26,34,36,1,34,26,64
1701,1,28,21,55,0,21,28,34
1425,1,28,13,54,0,13,28,31
1463,0,13,30,17,1,30,13,37
1597,0,21,33,25,1,33,21,65
1697,1,31,23,51,0,23,31,18
2118,0,26,21,50,1,21,26,35
1629,1,31,6,35,0,6,31,4
1409,0,16,31,27,1,31,16,45
1554,1,26,19,26,0,19,27,39
1872,1,51,24,71,0,24,51,37
1314,0,13,15,21,1,15,13,18
2253,0,24,40,33,1,40,24,67
1792,1,32,15,65,0,15,32,25
2087,1,29,23,49,0,23,30,51
929,1,16,2,19,0,2,16,2
1832,0,22,32,46,1,32,22,71
1333,0,14,24,14,1,24,14,29
1478,0,7,23,10,1,23,7,29
1786,0,26,40,49,1,40,26,62
1657,1,25,14,45,0,14,25,23
2044,1,43,20,63,0,20,43,35
1225,1,29,12,36,0,12,30,24
1271,1,26,9,43,0,9,26,9
1787,0,29,32,49,1,32,29,46
1169,0,12,25,24,1,25,12,42
1970,1,35,23,54,0,23,35,30
2100,0,30,43,47,1,43,30,65
1501,0,17,37,26,1,37,18,52
1381,0,7,29,8,1,29,7,46
1835,0,27,33,24,1,33,27,43
1378,0,16,27,22,1,27,16,32
1551,0,18,29,34,1,29,18,45
1727,1,42,14,60,0,14,42,25
1635,0,38,20,64,1,20,38,32
1591,1,27,16,45,0,16,27,23
1234,1,25,11,38,0,11,25,12
1505,1,25,12,41,0,12,25,18
1272,1,26,7,30,0,7,26,9
1232,1,27,14,38,0,14,27,17
1254,0,10,30,12,1,30,10,38
1336,0,10,27,9,1,27,10,27
1534,0,24,23,41,1,23,24,36
1401,0,14,32,16,1,32,14,39
1856,0,23,37,42,1,37,23,62
931,0,8,18,6,1,18,8,16
1240,0,11,24,13,1,24,11,36
1335,1,28,13,30,0,13,28,13
1478,1,40,20,56,0,20,40,39
2118,0,38,47,73,1,47,38,82
1276,1,28,14,24,0,14,28,9
963,1,16,5,12,0,5,16,6
1535,1,29,8,49,0,8,29,15
2681,0,50,58,84,1,57,50,91
1624,0,8,21,15,1,21,8,34
1680,1,28,15,36,0,15,28,28
967,0,7,21,6,1,21,7,32
1386,0,11,34,16,1,34,11,35
1630,0,19,26,22,1,26,19,36
1544,0,10,31,17,1,30,11,52
1290,0,5,20,10,1,20,5,34
1246,0,8,23,13,1,23,8,36
2500,1,35,31,68,0,31,35,73
1099,1,15,5,17,0,5,15,3
1368,1,27,13,40,0,13,27,16
1920,1,29,19,33,0,19,29,30
1637,0,12,22,8,1,22,12,48
917,0,6,15,9,1,15,6,17
1735,0,29,46,30,1,46,29,52
1293,0,14,33,17,1,33,14,50
1844,0,20,35,27,1,35,20,59
2219,1,36,27,72,0,27,36,56
1616,0,26,43,48,1,42,27,62
1809,0,17,42,31,1,41,17,53
1295,0,7,20,9,1,20,7,27
1478,0,20,27,30,1,27,20,54
1856,1,35,26,41,0,26,35,48
2518,0,38,39,60,1,39,39,66
1798,0,25,37,38,1,37,25,48
2020,1,41,27,94,0,26,41,39
1618,1,39,26,53,0,26,40,32
1424,1,28,10,38,0,10,28,16
1136,0,13,28,10,1,28,13,36
1373,0,17,31,17,1,31,17,47
2020,0,28,48,57,1,48,29,61
1701,0,21,43,38,1,43,21,66
1232,0,6,15,10,1,15,6,25
1406,0,17,35,21,1,35,17,42
1824,1,43,36,72,0,36,43,64
1591,0,9,31,10,1,31,9,49
1814,1,43,41,58,0,41,43,53
1604,0,17,27,27,1,27,17,44
1546,0,13,33,19,1,33,13,41
1821,0,22,33,34,1,33,22,57
1470,0,18,37,39,1,37,18,55
1612,0,20,33,31,1,33,20,57
1300,1,29,13,35,0,13,29,14
969,1,29,10,34,0,10,29,12
2160,1,37,24,63,0,24,37,54
1624,1,33,19,58,0,19,33,28
1439,1,26,9,46,0,9,26,16
1549,1,50,24,60,0,24,51,20
1698,0,21,38,26,1,38,21,65
1017,0,4,24,7,1,24,4,48
1468,0,14,33,22,1,33,14,64
1441,0,22,21,46,1,21,22,22
1196,1,28,8,27,0,8,28,8
1939,1,24,24,57,0,24,24,39
1677,0,15,35,19,1,35,15,46
2039,0,36,40,56,1,40,36,84
1939,1,36,32,46,0,32,37,75
1775,0,27,35,50,1,35,27,75
1825,0,32,37,40,1,37,32,55
1744,0,31,49,57,1,49,32,102
1454,1,42,28,45,0,28,42,31
1278,0,15,30,23,1,30,15,33
1145,0,18,35,22,1,35,18,54
1765,1,38,39,51,0,39,38,50
1220,0,15,32,19,1,31,15,48
1235,1,15,4,21,0,4,15,9
1357,1,29,19,40,0,19,29,27
1580,0,34,48,45,1,48,34,79
1671,1,42,22,84,0,22,42,31
1815,1,28,19,54,0,19,28,32
2269,0,37,46,69,1,46,37,75
1910,0,12,27,25,1,27,12,35
962,0,6,23,6,1,23,6,26
1616,1,36,31,51,0,31,36,47
1145,0,15,28,15,1,27,15,34
1182,0,9,20,5,1,20,9,22
2348,1,54,51,73,0,50,54,62
2287,0,17,38,33,1,38,17,78
1782,0,15,26,15,1,26,15,32
2030,0,28,28,59,1,28,28,46
2222,1,30,20,45,0,20,30,28
1488,1,40,17,64,0,17,40,20
2021,0,36,48,54,1,48,36,61
1350,0,8,21,6,1,21,8,32
2260,0,30,40,50,1,40,30,86
1446,1,29,12,59,0,12,29,20
1530,0,12,33,17,1,33,12,55
1363,0,5,30,5,1,30,5,29
995,0,5,17,4,1,17,5,21
1236,1,25,17,43,0,17,25,15
916,0,8,18,9,1,18,9,22
1374,0,17,34,26,1,34,18,55
1518,1,33,26,50,0,25,33,40
1409,1,20,9,32,0,9,20,17
1632,0,10,35,13,1,35,10,42
1708,0,22,36,33,1,36,22,73
2343,1,48,35,73,0,35,48,64
1502,1,53,22,75,0,20,53,27
1292,1,20,6,33,0,6,20,9
1606,1,35,27,53,0,27,35,47
1337,0,16,30,32,1,30,16,26
2075,0,20,33,40,1,33,20,84
1338,1,26,10,34,0,10,26,16
1711,0,25,49,33,1,48,25,72
2167,1,38,31,65,0,31,38,44
1273,0,8,16,7,1,16,8,18
991,1,20,6,21,0,6,20,3
1211,0,3,13,2,1,13,3,20
1145,0,9,22,13,1,22,9,38
1362,0,6,20,8,1,20,6,33
2017,1,40,28,82,0,28,40,48
1232,0,10,26,13,1,26,10,37
1795,0,25,28,39,1,28,26,38
1470,0,14,33,25,1,33,14,54
1784,0,19,32,18,1,32,19,32
1094,0,10,19,9,1,18,11,25
1366,1,25,9,27,0,9,25,8
2096,1,37,33,46,0,33,37,43
1960,0,24,36,50,1,36,24,55
1426,1,27,9,39,0,9,27,6
1801,1,32,21,49,0,21,32,23
920,0,5,19,4,1,17,5,17
1876,0,21,52,29,1,52,21,79
1736,0,13,20,12,1,20,13,36
1458,0,15,23,19,1,23,15,35
1591,0,15,29,21,1,29,15,43
1777,0,25,26,60,1,26,25,50
1473,0,22,34,30,1,34,22,42
